668.299 431.407 582.321 8.85412
667.923 468.28 453.529 6.78543
667.95 518.398 324.875 12.1925
669.352 596.055 725.274 13.2151
668.288 704.167 596.586 29.9508
667.868 710.338 268.157 41.2184
675.765 288.978 446.989 22.5396
675.764 310.659 382.257 25.18
675.161 317.136 567.773 15.4871
676.045 388.462 346.103 15.0052
675.384 404.206 632.838 15.6716
675.781 403.291 689.842 9.97599
676.138 410.304 645.768 18.697
674.575 417.757 481.871 17.1006
675.093 439.816 361.487 14.3347
675.769 467.045 518.288 19.7045
675.674 525.168 675.931 19.8652
675.63 546.285 404.097 36.961
674.711 575.051 697.123 12.4204
675.28 639.455 582.578 22.9315
675.794 647.296 288.487 23.712
682.917 274.368 625.379 28.9724
682.443 289.633 374.407 15.5039
683.33 324.931 676.711 20.9629
682.481 346.243 646.629 16.304
682.803 353.968 589.185 16.3856
682.931 374.487 273.622 25.3963
682.052 375.061 481.668 23.4487
682.802 403.455 417.473 21.865
683.111 424.815 302.529 43.9991
683.869 482.226 502.92 17.6277
682.526 538.608 324.923 12.8832
682.623 582.884 274.353 31.0566
682.586 633.294 561.119 32.3181
682.834 682.471 267.153 28.4516
689.571 524.894 439.272 12.3034
689.171 588.909 310.653 22.2417
689.612 632.852 496.474 21.16
690.143 661.316 395.846 17.6688
689.646 682.734 331.869 14.3368
697.702 359.386 308.936 22.7005
697.458 417.129 346.039 29.11
696.824 445.429 409.921 14.837
696.547 496.314 668.705 11.4928
696.447 532.461 704.984 17.4764
697.559 610.608 667.341 24.9229
696.322 639.973 288.734 42.6281
696.563 704.52 389.038 14.5858
696.191 725.036 597.307 16.5084
704.831 274.503 432.001 16.8929
703.943 288.601 489.283 10.5689
704.231 367.869 431.675 39.0711
703.673 417.35 416.789 21.7043
704.065 424.379 310.531 33.6058
703.715 424.758 453.43 25.98
703.797 431.5 661.339 14.3306
704.74 618.102 424.578 13.4118
704.441 626.023 588.779 8.40426
703.812 682.634 475.826 18.4167
704.292 690.026 545.922 17.5153
704.243 703.822 603.956 21.3169
703.808 718.369 532.933 18.0415
703.876 718.247 732.992 6.59851
704.246 740.236 389.053 44.5299
711.013 275.269 295.623 9.20668
710.981 281.427 475.094 23.8472
711.987 310.279 374.245 25.1778
710.363 317.405 711.474 10.9774
711.64 360.725 417.362 30.7161
710.721 417.457 281.52 19.9318
